"trip_id";"client_id";"driver_id";"trip_date";"status"
t_1;c_6;d_4;2022-01-15 18:25:04.000;done
t_1;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_1;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_1;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_1;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_1;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_2;c_6;d_4;2022-01-19 18:25:04.000;done
t_2;c_6;d_4;2022-01-18 18:25:04.000;done
t_2;c_6;d_4;2022-01-17 18:25:04.000;done
t_2;c_6;d_4;2022-01-16 18:25:04.000;done
t_2;c_6;d_4;2022-01-15 18:25:04.000;done
t_2;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_2;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_2;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_2;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_2;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_3;c_6;d_4;2022-01-19 18:25:04.000;done
t_3;c_6;d_4;2022-01-18 18:25:04.000;done
t_3;c_6;d_4;2022-01-17 18:25:04.000;done
t_3;c_6;d_4;2022-01-16 18:25:04.000;done
t_3;c_6;d_4;2022-01-15 18:25:04.000;done
t_3;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_3;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_3;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_3;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_3;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_4;c_6;d_4;2022-01-19 18:25:04.000;done
t_4;c_6;d_4;2022-01-18 18:25:04.000;done
t_4;c_6;d_4;2022-01-17 18:25:04.000;done
t_4;c_6;d_4;2022-01-16 18:25:04.000;done
t_4;c_6;d_4;2022-01-15 18:25:04.000;done
t_4;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_4;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_4;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_4;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_4;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_5;c_6;d_4;2022-01-19 18:25:04.000;done
t_5;c_6;d_4;2022-01-18 18:25:04.000;done
t_5;c_6;d_4;2022-01-17 18:25:04.000;done
t_5;c_6;d_4;2022-01-16 18:25:04.000;done
t_5;c_6;d_4;2022-01-15 18:25:04.000;done
t_5;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_5;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_5;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_5;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_5;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_6;c_6;d_4;2022-01-19 18:25:04.000;done
t_6;c_6;d_4;2022-01-18 18:25:04.000;done
t_6;c_6;d_4;2022-01-17 18:25:04.000;done
t_6;c_6;d_4;2022-01-16 18:25:04.000;done
t_6;c_6;d_4;2022-01-15 18:25:04.000;done
t_6;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_6;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_6;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_6;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_6;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_7;c_6;d_4;2022-01-19 18:25:04.000;done
t_7;c_6;d_4;2022-01-18 18:25:04.000;done
t_7;c_6;d_4;2022-01-17 18:25:04.000;done
t_7;c_6;d_4;2022-01-16 18:25:04.000;done
t_7;c_6;d_4;2022-01-15 18:25:04.000;done
t_7;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_7;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_7;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_7;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_7;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_8;c_6;d_4;2022-01-19 18:25:04.000;done
t_8;c_6;d_4;2022-01-18 18:25:04.000;done
t_8;c_6;d_4;2022-01-17 18:25:04.000;done
t_8;c_6;d_4;2022-01-16 18:25:04.000;done
t_8;c_6;d_4;2022-01-15 18:25:04.000;done
t_8;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_8;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_8;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_8;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_8;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_9;c_6;d_4;2022-01-19 18:25:04.000;done
t_9;c_6;d_4;2022-01-18 18:25:04.000;done
t_9;c_6;d_4;2022-01-17 18:25:04.000;done
t_9;c_6;d_4;2022-01-16 18:25:04.000;done
t_9;c_6;d_4;2022-01-15 18:25:04.000;done
t_9;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_9;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_9;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_9;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_9;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_10;c_6;d_4;2022-01-19 18:25:04.000;done
t_10;c_6;d_4;2022-01-18 18:25:04.000;done
t_10;c_6;d_4;2022-01-17 18:25:04.000;done
t_10;c_6;d_4;2022-01-16 18:25:04.000;done
t_10;c_6;d_4;2022-01-15 18:25:04.000;done
t_10;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_10;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_10;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_10;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_10;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_11;c_6;d_4;2022-01-19 18:25:04.000;done
t_11;c_6;d_4;2022-01-18 18:25:04.000;done
t_11;c_6;d_4;2022-01-17 18:25:04.000;done
t_11;c_6;d_4;2022-01-16 18:25:04.000;done
t_11;c_6;d_4;2022-01-15 18:25:04.000;done
t_11;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_11;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_11;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_11;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_11;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_12;c_6;d_4;2022-01-19 18:25:04.000;done
t_12;c_6;d_4;2022-01-18 18:25:04.000;done
t_12;c_6;d_4;2022-01-17 18:25:04.000;done
t_12;c_6;d_4;2022-01-16 18:25:04.000;done
t_12;c_6;d_4;2022-01-15 18:25:04.000;done
t_12;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_12;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_12;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_12;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_12;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_13;c_6;d_4;2022-01-19 18:25:04.000;done
t_13;c_6;d_4;2022-01-18 18:25:04.000;done
t_13;c_6;d_4;2022-01-17 18:25:04.000;done
t_13;c_6;d_4;2022-01-16 18:25:04.000;done
t_13;c_6;d_4;2022-01-15 18:25:04.000;done
t_13;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_13;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_13;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_13;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_13;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_14;c_6;d_4;2022-01-19 18:25:04.000;done
t_14;c_6;d_4;2022-01-18 18:25:04.000;done
t_14;c_6;d_4;2022-01-17 18:25:04.000;done
t_14;c_6;d_4;2022-01-16 18:25:04.000;done
t_14;c_6;d_4;2022-01-15 18:25:04.000;done
t_14;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_14;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_14;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_14;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_14;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_15;c_6;d_4;2022-01-19 18:25:04.000;done
t_15;c_6;d_4;2022-01-18 18:25:04.000;done
t_15;c_6;d_4;2022-01-17 18:25:04.000;done
t_15;c_6;d_4;2022-01-16 18:25:04.000;done
t_15;c_6;d_4;2022-01-15 18:25:04.000;done
t_15;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_15;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_15;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_15;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_15;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_16;c_6;d_4;2022-01-19 18:25:04.000;done
t_16;c_6;d_4;2022-01-18 18:25:04.000;done
t_16;c_6;d_4;2022-01-17 18:25:04.000;done
t_16;c_6;d_4;2022-01-16 18:25:04.000;done
t_16;c_6;d_4;2022-01-15 18:25:04.000;done
t_16;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_16;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_16;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_16;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_16;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_17;c_6;d_4;2022-01-19 18:25:04.000;done
t_17;c_6;d_4;2022-01-18 18:25:04.000;done
t_17;c_6;d_4;2022-01-17 18:25:04.000;done
t_17;c_6;d_4;2022-01-16 18:25:04.000;done
t_17;c_6;d_4;2022-01-15 18:25:04.000;done
t_17;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_17;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_17;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_17;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_17;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_18;c_6;d_4;2022-01-19 18:25:04.000;done
t_18;c_6;d_4;2022-01-18 18:25:04.000;done
t_18;c_6;d_4;2022-01-17 18:25:04.000;done
t_18;c_6;d_4;2022-01-16 18:25:04.000;done
t_18;c_6;d_4;2022-01-15 18:25:04.000;done
t_18;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_18;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_18;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_18;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_18;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_19;c_6;d_4;2022-01-19 18:25:04.000;done
t_19;c_6;d_4;2022-01-18 18:25:04.000;done
t_19;c_6;d_4;2022-01-17 18:25:04.000;done
t_19;c_6;d_4;2022-01-16 18:25:04.000;done
t_19;c_6;d_4;2022-01-15 18:25:04.000;done
t_19;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_19;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_19;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_19;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_19;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_20;c_6;d_4;2022-01-19 18:25:04.000;done
t_20;c_6;d_4;2022-01-18 18:25:04.000;done
t_20;c_6;d_4;2022-01-17 18:25:04.000;done
t_20;c_6;d_4;2022-01-16 18:25:04.000;done
t_20;c_6;d_4;2022-01-15 18:25:04.000;done
t_20;c_6;d_4;2022-01-19 18:25:04.000;not_respond
t_20;c_6;d_4;2022-01-18 18:25:04.000;not_respond
t_20;c_6;d_4;2022-01-17 18:25:04.000;not_respond
t_20;c_6;d_4;2022-01-16 18:25:04.000;not_respond
t_20;c_6;d_4;2022-01-15 18:25:04.000;not_respond
t_1;c_7;d_4;2022-01-19 18:25:04.000;done
t_1;c_7;d_4;2022-01-18 18:25:04.000;done
t_1;c_7;d_4;2022-01-17 18:25:04.000;done
t_1;c_7;d_4;2022-01-16 18:25:04.000;done
t_1;c_7;d_4;2022-01-15 18:25:04.000;done
t_1;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_1;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_1;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_1;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_1;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_2;c_7;d_4;2022-01-19 18:25:04.000;done
t_2;c_7;d_4;2022-01-18 18:25:04.000;done
t_2;c_7;d_4;2022-01-17 18:25:04.000;done
t_2;c_7;d_4;2022-01-16 18:25:04.000;done
t_2;c_7;d_4;2022-01-15 18:25:04.000;done
t_2;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_2;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_2;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_2;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_2;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_3;c_7;d_4;2022-01-19 18:25:04.000;done
t_3;c_7;d_4;2022-01-18 18:25:04.000;done
t_3;c_7;d_4;2022-01-17 18:25:04.000;done
t_3;c_7;d_4;2022-01-16 18:25:04.000;done
t_3;c_7;d_4;2022-01-15 18:25:04.000;done
t_3;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_3;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_3;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_3;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_3;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_4;c_7;d_4;2022-01-19 18:25:04.000;done
t_4;c_7;d_4;2022-01-18 18:25:04.000;done
t_4;c_7;d_4;2022-01-17 18:25:04.000;done
t_4;c_7;d_4;2022-01-16 18:25:04.000;done
t_4;c_7;d_4;2022-01-15 18:25:04.000;done
t_4;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_4;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_4;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_4;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_4;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_5;c_7;d_4;2022-01-19 18:25:04.000;done
t_5;c_7;d_4;2022-01-18 18:25:04.000;done
t_5;c_7;d_4;2022-01-17 18:25:04.000;done
t_5;c_7;d_4;2022-01-16 18:25:04.000;done
t_5;c_7;d_4;2022-01-15 18:25:04.000;done
t_5;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_5;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_5;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_5;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_5;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_6;c_7;d_4;2022-01-19 18:25:04.000;done
t_6;c_7;d_4;2022-01-18 18:25:04.000;done
t_6;c_7;d_4;2022-01-17 18:25:04.000;done
t_6;c_7;d_4;2022-01-16 18:25:04.000;done
t_6;c_7;d_4;2022-01-15 18:25:04.000;done
t_6;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_6;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_6;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_6;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_6;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_7;c_7;d_4;2022-01-19 18:25:04.000;done
t_7;c_7;d_4;2022-01-18 18:25:04.000;done
t_7;c_7;d_4;2022-01-17 18:25:04.000;done
t_7;c_7;d_4;2022-01-16 18:25:04.000;done
t_7;c_7;d_4;2022-01-15 18:25:04.000;done
t_7;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_7;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_7;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_7;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_7;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_8;c_7;d_4;2022-01-19 18:25:04.000;done
t_8;c_7;d_4;2022-01-18 18:25:04.000;done
t_8;c_7;d_4;2022-01-17 18:25:04.000;done
t_8;c_7;d_4;2022-01-16 18:25:04.000;done
t_8;c_7;d_4;2022-01-15 18:25:04.000;done
t_8;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_8;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_8;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_8;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_8;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_9;c_7;d_4;2022-01-19 18:25:04.000;done
t_9;c_7;d_4;2022-01-18 18:25:04.000;done
t_9;c_7;d_4;2022-01-17 18:25:04.000;done
t_9;c_7;d_4;2022-01-16 18:25:04.000;done
t_9;c_7;d_4;2022-01-15 18:25:04.000;done
t_9;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_9;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_9;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_9;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_9;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_10;c_7;d_4;2022-01-19 18:25:04.000;done
t_10;c_7;d_4;2022-01-18 18:25:04.000;done
t_10;c_7;d_4;2022-01-17 18:25:04.000;done
t_10;c_7;d_4;2022-01-16 18:25:04.000;done
t_10;c_7;d_4;2022-01-15 18:25:04.000;done
t_10;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_10;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_10;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_10;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_10;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_11;c_7;d_4;2022-01-19 18:25:04.000;done
t_11;c_7;d_4;2022-01-18 18:25:04.000;done
t_11;c_7;d_4;2022-01-17 18:25:04.000;done
t_11;c_7;d_4;2022-01-16 18:25:04.000;done
t_11;c_7;d_4;2022-01-15 18:25:04.000;done
t_11;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_11;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_11;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_11;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_11;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_12;c_7;d_4;2022-01-19 18:25:04.000;done
t_12;c_7;d_4;2022-01-18 18:25:04.000;done
t_12;c_7;d_4;2022-01-17 18:25:04.000;done
t_12;c_7;d_4;2022-01-16 18:25:04.000;done
t_12;c_7;d_4;2022-01-15 18:25:04.000;done
t_12;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_12;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_12;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_12;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_12;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_13;c_7;d_4;2022-01-19 18:25:04.000;done
t_13;c_7;d_4;2022-01-18 18:25:04.000;done
t_13;c_7;d_4;2022-01-17 18:25:04.000;done
t_13;c_7;d_4;2022-01-16 18:25:04.000;done
t_13;c_7;d_4;2022-01-15 18:25:04.000;done
t_13;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_13;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_13;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_13;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_13;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_14;c_7;d_4;2022-01-19 18:25:04.000;done
t_14;c_7;d_4;2022-01-18 18:25:04.000;done
t_14;c_7;d_4;2022-01-17 18:25:04.000;done
t_14;c_7;d_4;2022-01-16 18:25:04.000;done
t_14;c_7;d_4;2022-01-15 18:25:04.000;done
t_14;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_14;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_14;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_14;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_14;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_15;c_7;d_4;2022-01-19 18:25:04.000;done
t_15;c_7;d_4;2022-01-18 18:25:04.000;done
t_15;c_7;d_4;2022-01-17 18:25:04.000;done
t_15;c_7;d_4;2022-01-16 18:25:04.000;done
t_15;c_7;d_4;2022-01-15 18:25:04.000;done
t_15;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_15;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_15;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_15;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_15;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_16;c_7;d_4;2022-01-19 18:25:04.000;done
t_16;c_7;d_4;2022-01-18 18:25:04.000;done
t_16;c_7;d_4;2022-01-17 18:25:04.000;done
t_16;c_7;d_4;2022-01-16 18:25:04.000;done
t_16;c_7;d_4;2022-01-15 18:25:04.000;done
t_16;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_16;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_16;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_16;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_16;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_17;c_7;d_4;2022-01-19 18:25:04.000;done
t_17;c_7;d_4;2022-01-18 18:25:04.000;done
t_17;c_7;d_4;2022-01-17 18:25:04.000;done
t_17;c_7;d_4;2022-01-16 18:25:04.000;done
t_17;c_7;d_4;2022-01-15 18:25:04.000;done
t_17;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_17;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_17;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_17;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_17;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_18;c_7;d_4;2022-01-19 18:25:04.000;done
t_18;c_7;d_4;2022-01-18 18:25:04.000;done
t_18;c_7;d_4;2022-01-17 18:25:04.000;done
t_18;c_7;d_4;2022-01-16 18:25:04.000;done
t_18;c_7;d_4;2022-01-15 18:25:04.000;done
t_18;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_18;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_18;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_18;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_18;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_19;c_7;d_4;2022-01-19 18:25:04.000;done
t_19;c_7;d_4;2022-01-18 18:25:04.000;done
t_19;c_7;d_4;2022-01-17 18:25:04.000;done
t_19;c_7;d_4;2022-01-16 18:25:04.000;done
t_19;c_7;d_4;2022-01-15 18:25:04.000;done
t_19;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_19;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_19;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_19;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_19;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_20;c_7;d_4;2022-01-19 18:25:04.000;done
t_20;c_7;d_4;2022-01-18 18:25:04.000;done
t_20;c_7;d_4;2022-01-17 18:25:04.000;done
t_20;c_7;d_4;2022-01-16 18:25:04.000;done
t_20;c_7;d_4;2022-01-15 18:25:04.000;done
t_20;c_7;d_4;2022-01-19 18:25:04.000;not_respond
t_20;c_7;d_4;2022-01-18 18:25:04.000;not_respond
t_20;c_7;d_4;2022-01-17 18:25:04.000;not_respond
t_20;c_7;d_4;2022-01-16 18:25:04.000;not_respond
t_20;c_7;d_4;2022-01-15 18:25:04.000;not_respond
t_1;c_8;d_4;2022-01-19 18:25:04.000;done
t_1;c_8;d_4;2022-01-18 18:25:04.000;done
t_1;c_8;d_4;2022-01-17 18:25:04.000;done
t_1;c_8;d_4;2022-01-16 18:25:04.000;done
t_1;c_8;d_4;2022-01-15 18:25:04.000;done
t_1;c_8;d_4;2022-01-19 18:25:04.000;not_respond
t_1;c_8;d_4;2022-01-18 18:25:04.000;not_respond
t_1;c_8;d_4;2022-01-17 18:25:04.000;not_respond
t_1;c_8;d_4;2022-01-16 18:25:04.000;not_respond
t_1;c_8;d_4;2022-01-15 18:25:04.000;not_respond
t_2;c_8;d_4;2022-01-19 18:25:04.000;done
t_2;c_8;d_4;2022-01-18 18:25:04.000;done
t_2;c_8;d_4;2022-01-17 18:25:04.000;done
t_2;c_8;d_4;2022-01-16 18:25:04.000;done
t_2;c_8;d_4;2022-01-15 18:25:04.000;done
t_2;c_8;d_4;2022-01-19 18:25:04.000;not_respond
t_2;c_8;d_4;2022-01-18 18:25:04.000;not_respond
t_2;c_8;d_4;2022-01-17 18:25:04.000;not_respond
t_2;c_8;d_4;2022-01-16 18:25:04.000;not_respond
t_2;c_8;d_4;2022-01-15 18:25:04.000;not_respond
t_3;c_8;d_4;2022-01-19 18:25:04.000;done
t_3;c_8;d_4;2022-01-18 18:25:04.000;done
t_3;c_8;d_4;2022-01-17 18:25:04.000;done
t_3;c_8;d_4;2022-01-16 18:25:04.000;done
t_3;c_8;d_4;2022-01-15 18:25:04.000;done
t_3;c_8;d_4;2022-01-19 18:25:04.000;not_respond
t_3;c_8;d_4;2022-01-18 18:25:04.000;not_respond
t_3;c_8;d_4;2022-01-17 18:25:04.000;not_respond
t_3;c_8;d_4;2022-01-16 18:25:04.000;not_respond
t_3;c_8;d_4;2022-01-15 18:25:04.000;not_respond
t_4;c_8;d_4;2022-01-19 18:25:04.000;done
t_4;c_8;d_4;2022-01-18 18:25:04.000;done
t_4;c_8;d_4;2022-01-17 18:25:04.000;done
t_4;c_8;d_4;2022-01-16 18:25:04.000;done
t_4;c_8;d_4;2022-01-15 18:25:04.000;done
t_4;c_8;d_4;2022-01-19 18:25:04.000;not_respond
t_4;c_8;d_4;2022-01-18 18:25:04.000;not_respond
t_4;c_8;d_4;2022-01-17 18:25:04.000;not_respond
t_4;c_8;d_4;2022-01-16 18:25:04.000;not_respond
t_4;c_8;d_4;2022-01-15 18:25:04.000;not_respond
t_5;c_8;d_4;2022-01-19 18:25:04.000;done
t_5;c_8;d_4;2022-01-18 18:25:04.000;done
t_5;c_8;d_4;2022-01-17 18:25:04.000;done
t_5;c_8;d_4;2022-01-16 18:25:04.000;done
t_5;c_8;d_4;2022-01-15 18:25:04.000;done
t_5;c_8;d_4;2022-01-19 18:25:04.000;not_respond
t_5;c_8;d_4;2022-01-18 18:25:04.000;not_respond
t_5;c_8;d_4;2022-01-17 18:25:04.000;not_respond
t_5;c_8;d_4;2022-01-16 18:25:04.000;not_respond
t_5;c_8;d_4;2022-01-15 18:25:04.000;not_respond
t_6;c_8;d_4;2022-01-19 18:25:04.000;done
t_6;c_8;d_4;2022-01-18 18:25:04.000;done
t_6;c_8;d_4;2022-01-17 18:25:04.000;done
t_6;c_8;d_4;2022-01-16 18:25:04.000;done
t_6;c_8;d_4;2022-01-15 18:25:04.000;done
t_6;c_8;d_4;2022-01-19 18:25:04.000;not_respond
t_6;c_8;d_4;2022-01-18 18:25:04.000;not_respond
t_6;c_8;d_4;2022-01-17 18:25:04.000;not_respond
t_6;c_8;d_4;2022-01-16 18:25:04.000;not_respond
t_6;c_8;d_4;2022-01-15 18:25:04.000;not_respond
t_7;c_8;d_4;2022-01-19 18:25:04.000;done
t_7;c_8;d_4;2022-01-18 18:25:04.000;done
